iter	Passed	Remaining
4773	212531	10061
4774	212574	10016
4775	212617	9972
4776	212660	9927
4777	212703	9882
4778	212751	9838
4779	212799	9794
4780	212840	9749
4781	212883	9704
4782	212929	9660
4783	212973	9615
4784	213019	9571
4785	213062	9526
4786	213105	9482
4787	213150	9437
4788	213195	9393
4789	213237	9348
4790	213284	9304
4791	213328	9259
4792	213372	9215
4793	213416	9170
4794	213461	9126
4795	213507	9081
4796	213551	9037
4797	213591	8992
4798	213635	8947
4799	213680	8903
4800	213725	8858
4801	213770	8814
4802	213815	8769
4803	213861	8725
4804	213904	8680
4805	213948	8636
4806	213993	8591
4807	214038	8547
4808	214085	8502
4809	214129	8458
4810	214172	8413
4811	214217	8369
4812	214260	8324
4813	214307	8280
4814	214351	8235
4815	214392	8191
4816	214434	8146
4817	214481	8102
4818	214525	8057
4819	214569	8012
4820	214613	7968
4821	214658	7923
4822	214706	7879
4823	214752	7835
4824	214796	7790
4825	214838	7745
4826	214884	7701
4827	214933	7657
4828	214977	7612
4829	215018	7567
4830	215061	7523
4831	215102	7478
4832	215144	7434
4833	215189	7389
4834	215233	7345
4835	215278	7300
4836	215320	7256
4837	215364	7211
4838	215407	7166
4839	215449	7122
4840	215491	7077
4841	215535	7033
4842	215580	6988
4843	215626	6944
4844	215667	6899
4845	215710	6855
4846	215753	6810
4847	215795	6765
4848	215840	6721
4849	215886	6676
4850	215930	6632
4851	215975	6587
4852	216016	6543
4853	216059	6498
4854	216101	6454
4855	216146	6409
4856	216195	6365
4857	216241	6320
4858	216282	6276
4859	216328	6231
4860	216374	6187
4861	216421	6142
4862	216465	6098
4863	216511	6053
4864	216555	6009
4865	216601	5964
4866	216645	5920
4867	216691	5875
4868	216735	5831
4869	216781	5786
4870	216828	5742
4871	216872	5697
4872	216920	5653
4873	216963	5608
4874	217010	5564
4875	217055	5519
4876	217102	5475
4877	217145	5430
4878	217192	5386
4879	217238	5341
4880	217282	5297
4881	217324	5252
4882	217369	5208
4883	217414	5163
4884	217460	5119
4885	217504	5074
4886	217547	5030
4887	217593	4985
4888	217641	4941
4889	217686	4896
4890	217731	4852
4891	217775	4807
4892	217819	4763
4893	217862	4718
4894	217906	4674
4895	217951	4629
4896	217994	4585
4897	218036	4540
4898	218078	4496
4899	218122	4451
4900	218168	4406
4901	218210	4362
4902	218254	4317
4903	218298	4273
4904	218343	4228
4905	218387	4184
4906	218429	4139
4907	218472	4095
4908	218517	4050
4909	218559	4006
4910	218602	3961
4911	218646	3917
4912	218688	3872
4913	218732	3828
4914	218775	3783
4915	218819	3738
4916	218863	3694
4917	218904	3649
4918	218947	3605
4919	218988	3560
4920	219035	3516
4921	219082	3471
4922	219128	3427
4923	219171	3382
4924	219213	3338
4925	219260	3293
4926	219304	3249
4927	219348	3204
4928	219393	3160
4929	219435	3115
4930	219478	3071
4931	219526	3026
4932	219570	2982
4933	219613	2937
4934	219656	2893
4935	219699	2848
4936	219743	2804
4937	219786	2759
4938	219831	2715
4939	219874	2670
4940	219919	2626
4941	219964	2581
4942	220010	2537
4943	220052	2492
4944	220097	2447
4945	220141	2403
4946	220185	2358
4947	220230	2314
4948	220273	2269
4949	220317	2225
4950	220360	2180
4951	220406	2136
4952	220451	2091
4953	220491	2047
4954	220532	2002
4955	220576	1958
4956	220619	1913
4957	220662	1869
4958	220706	1824
4959	220749	1780
4960	220791	1735
4961	220838	1691
4962	220882	1646
4963	220928	1602
4964	220974	1557
4965	221017	1513
4966	221062	1468
4967	221109	1424
4968	221152	1379
4969	221197	1335
4970	221244	1290
4971	221289	1246
4972	221340	1201
4973	221384	1157
4974	221430	1112
4975	221474	1068
4976	221518	1023
4977	221563	979
4978	221610	934
4979	221653	890
4980	221698	845
4981	221741	801
4982	221788	756
4983	221833	712
4984	221876	667
4985	221920	623
4986	221963	578
4987	222004	534
4988	222049	489
4989	222094	445
4990	222138	400
4991	222183	356
4992	222224	311
4993	222266	267
4994	222309	222
4995	222353	178
4996	222395	133
4997	222438	89
4998	222481	44
4999	222527	0
